case1;case2;case3;case4;case5;case6;case7;case8;case9;case10;case11;case12;case13;case14;case15;case16;case17;case18;case19;case20;case21;case22;case23;case24;case25;average;score;maxValue;caseSelect1;caseSelect2;caseSelect3;caseSelect4;caseSelect5;caseSelect6;caseSelect7;caseSelect8;caseSelect9;caseSelect10;caseSelect11;caseSelect12;caseSelect13;caseSelect14;caseSelect15;caseSelect16;caseSelect17;caseSelect18;caseSelect19;caseSelect20;caseSelect21;caseSelect22;caseSelect23;caseSelect24;caseSelect25;caseIsLast1;caseIsLast2;caseIsLast3;caseIsLast4;caseIsLast5;caseIsLast6;caseIsLast7;caseIsLast8;caseIsLast9;caseIsLast10;caseIsLast11;caseIsLast12;caseIsLast13;caseIsLast14;caseIsLast15;caseIsLast16;caseIsLast17;caseIsLast18;caseIsLast19;caseIsLast20;caseIsLast21;caseIsLast22;caseIsLast23;caseIsLast24;caseIsLast25;valueCaseSelect;nbCaseSelect;valueAddScore;nbGroups;
12,1,12,12,12,6,3,2,12,2,2,1,3,1,3,3,2,2,1,1,3,2,3,3,3,4.28,78,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,6,5
12,1,12,12,12,6,3,2,12,2,2,1,3,1,3,3,2,2,1,1,6,2,3,3,3,4.4,84,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,6,4
12,1,12,12,12,6,3,2,12,2,2,1,3,1,3,3,2,2,1,1,6,6,3,3,3,4.56,90,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,6,5
12,1,12,12,12,6,3,2,12,2,2,1,3,1,3,3,2,2,1,1,6,6,6,2,3,4.64,96,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,3,4
12,1,12,12,12,6,3,2,12,2,2,1,3,3,3,3,2,2,1,3,6,6,6,2,3,4.8,99,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,12,4
12,1,12,12,12,6,3,2,12,2,2,1,3,3,2,3,2,2,1,1,6,6,6,2,12,5.04,111,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,6
12,1,12,12,12,6,3,2,12,2,2,1,3,3,2,3,2,2,2,2,6,6,6,2,12,5.12,113,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,6,4
12,1,12,12,12,6,3,2,12,3,2,1,3,3,3,3,2,2,2,6,6,6,6,2,12,5.36,119,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,6,4
12,1,12,12,12,6,3,2,12,3,2,1,3,3,3,3,2,3,6,6,6,6,6,2,12,5.56,125,12,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,4
12,1,12,12,12,6,3,2,12,9,2,1,3,3,2,3,2,3,6,6,6,6,6,2,12,5.76,134,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,6,4
12,1,12,12,12,6,3,2,12,9,2,1,2,3,2,3,2,6,6,6,6,6,6,2,12,5.84,140,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,6,36,3
12,1,12,12,12,6,3,2,12,9,2,1,2,3,2,3,2,2,2,1,36,2,3,2,12,6.24,176,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,6,2
12,1,12,12,12,6,3,2,12,9,2,1,2,3,2,3,2,1,2,1,36,6,3,2,12,6.36,182,36,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,36,3
12,1,12,2,36,6,3,2,2,9,2,1,2,3,2,3,2,1,2,1,36,6,3,2,12,6.52,218,36,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,2
12,1,12,6,36,6,3,2,2,9,2,1,2,3,2,3,2,1,2,1,36,6,3,2,12,6.68,224,36,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,2
12,1,12,6,36,6,3,1,6,9,2,1,3,3,2,3,2,1,2,1,36,6,3,2,12,6.84,230,36,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,12,3
12,1,12,12,36,6,3,1,3,9,2,1,3,3,2,3,2,1,2,1,36,6,3,2,12,6.96,242,36,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,24,3
12,1,3,24,36,6,3,1,3,9,2,1,3,3,2,3,2,1,2,1,36,6,3,2,12,7.08,266,36,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,2
12,1,3,24,36,6,3,1,6,9,2,1,3,2,2,3,2,1,2,1,36,6,3,2,12,7.16,272,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,6,1
12,1,3,24,36,6,3,1,6,9,2,1,3,3,6,3,2,1,1,1,36,6,3,2,12,7.32,278,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,3,2
12,1,3,24,36,6,3,1,6,9,2,1,3,3,6,3,2,1,3,3,36,6,3,2,12,7.48,281,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,9,1
12,1,3,24,36,6,3,1,6,9,2,1,3,1,6,3,2,1,1,9,36,6,3,2,12,7.56,290,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1
12,1,3,24,36,6,3,1,6,9,2,1,3,3,6,3,2,1,1,9,36,6,3,2,12,7.64,293,36,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,6,2
12,1,3,24,36,6,3,1,6,9,2,1,3,6,6,3,2,1,1,9,36,6,3,2,12,7.76,299,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,2
12,1,3,24,36,6,3,1,6,9,2,1,3,6,6,3,2,1,2,9,36,6,3,2,12,7.8,301,36,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,12,2
12,1,3,24,36,6,3,1,12,9,2,1,3,3,6,3,2,1,2,9,36,6,3,2,12,7.92,313,36,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,6,2
12,1,3,24,36,6,3,1,12,9,2,1,1,6,6,3,2,1,2,9,36,6,3,2,12,7.96,319,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2,12,3
12,1,3,24,36,6,3,1,12,9,2,1,1,1,12,3,2,1,2,9,36,6,3,2,12,8,331,36,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2
12,1,3,24,36,6,3,1,12,9,2,1,1,3,12,3,2,1,2,9,36,6,3,2,12,8.08,334,36,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2
12,1,3,24,36,6,3,3,12,9,2,1,1,3,12,3,2,3,2,9,36,6,3,2,12,8.24,337,36,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,4
12,1,6,24,36,6,3,3,12,9,2,1,1,3,12,3,2,3,2,9,36,6,3,2,12,8.36,343,36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,4
12,1,6,24,36,6,3,6,12,9,2,1,1,3,12,3,2,3,2,9,36,6,3,2,12,8.48,349,36,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,12,4
12,1,12,24,36,6,3,1,12,9,2,1,1,3,12,3,2,3,2,9,36,6,3,2,12,8.52,361,36,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3
12,1,12,24,36,6,3,3,12,9,2,1,3,3,12,3,2,3,2,9,36,6,3,2,12,8.68,364,36,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12,2
12,1,12,24,36,6,12,1,12,9,2,1,1,3,12,3,2,1,2,9,36,6,3,2,12,8.8,376,36,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2
12,1,12,24,36,6,12,3,12,9,2,1,3,3,12,3,2,2,2,9,36,6,3,2,12,9,379,36,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,6,2
12,1,12,24,36,6,12,3,12,9,2,1,2,6,12,3,2,2,2,9,36,6,3,2,12,9.08,385,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,6,1
12,1,12,24,36,6,12,3,12,9,2,1,2,6,12,3,2,3,6,9,36,6,3,2,12,9.28,391,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,2,12,2
12,1,12,24,36,6,12,3,12,9,2,1,2,12,12,3,2,3,2,9,36,6,3,2,12,9.36,403,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,2,24,3
12,1,12,24,36,6,12,3,12,9,2,1,2,3,24,3,2,3,2,9,36,6,3,2,12,9.48,427,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,6,2
12,1,12,24,36,6,12,3,12,9,2,1,2,3,24,3,2,2,2,9,36,6,6,2,12,9.56,433,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,2,12,2
12,1,12,24,36,6,12,3,12,9,2,1,2,3,24,3,2,2,2,9,36,12,3,2,12,9.68,445,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,6,1
12,1,12,24,36,6,12,3,12,9,2,1,2,3,24,3,2,1,3,9,36,12,3,6,12,9.84,451,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,6,1
12,1,12,24,36,6,12,3,12,9,2,1,2,3,24,3,2,1,6,9,36,12,3,6,12,9.96,457,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,12,1
12,1,12,24,36,6,12,3,12,9,2,1,2,3,24,3,2,1,3,9,36,12,3,12,12,10.08,469,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,6,2
12,1,12,24,36,6,12,3,12,9,2,1,2,1,24,3,2,1,6,9,36,12,3,12,12,10.12,475,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,24,1
12,1,12,24,36,6,12,3,12,9,2,1,2,1,24,3,2,1,6,9,36,12,3,3,24,10.24,499,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,6,1
12,1,12,24,36,6,12,3,12,9,2,1,2,1,24,3,2,1,6,9,36,12,1,6,24,10.28,505,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,12,2
12,1,12,24,36,6,12,3,12,9,2,1,2,1,24,3,2,1,2,9,36,12,1,12,24,10.36,517,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1
12,1,12,24,36,6,12,3,12,9,2,1,2,1,24,3,2,2,2,9,36,12,3,12,24,10.48,519,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,6,1
12,1,12,24,36,6,12,3,12,9,2,1,2,1,24,3,2,2,6,9,36,12,3,12,24,10.64,525,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,6,1
12,1,12,24,36,6,12,3,12,9,2,1,2,1,24,3,6,3,6,9,36,12,3,12,24,10.84,531,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,6,1
12,1,12,24,36,6,12,3,12,9,2,1,2,1,24,3,6,6,6,9,36,12,2,12,24,10.92,537,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,2,12,1
12,1,12,24,36,6,12,3,12,9,2,1,2,1,24,3,12,2,6,9,36,12,2,12,24,11,549,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,2,24,2
12,1,12,24,36,6,12,3,12,9,2,1,2,1,24,3,2,2,6,9,36,24,2,12,24,11.08,573,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,6,1
12,1,12,24,36,6,12,3,12,9,2,1,2,1,24,3,2,2,6,9,36,24,6,12,24,11.24,579,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,6,1
